tipo	fabricante	modelo	portas/capacidade	autonomia	ano	placa	renavam	chassi
carro	Chevrolet	Spin	4	13.22	2017	PRN-1277	62080527457	9BGRYY62HSRUS0BWW
carro	Toyota	Corolla	4	14.52	2017	OQI-2983	39466876444	9BRQDWMOL7PAU4SLO
carro	Renault	Logan	2	9.49	2016	PNI-2550	15592071790	93YR9NNHPHQYZJD0X
carro	Honda	Civic	4	12.08	2017	PIJ-4993	73733389250	93HFT40WNL4YPNEHD
carro	Honda	Civic	4	7.07	2015	PVY-1341	22390282682	93H8NXEU9NN7K4T1D
carro	Toyota	Corolla	2	9.26	2017	PCV-1208	17807491867	9BRNNIO36KYVFEJ1F
carro	Volkswagen	Gol	4	16.28	2016	PCX-5401	10716418158	9BW9BJZ0UD3ED92RN
carro	Ford	Ka+	4	11.04	2017	PKS-4940	59099059999	9BF9DT8ED5P18KD1R
carro	Toyota	Corolla	4	11.24	2017	PEJ-9804	85850435179	9BRH46GYW2F9TMF30
van	Mercedes-Benz	Sprinter	7	13.23	2017	PBE-8843	62976153011	9BMJTHWQZRLHY4ZML
carro	Toyota	Corolla	4	10.62	2016	PVJ-3253	66690799123	9BRM4XT3KNZ8VVWK5
carro	Fiat	Uno	4	14.18	2017	PXX-5823	10975318192	9BD6Q7GN9UEPPA77Z
carro	Fiat	Uno	2	12.46	2014	PIF-1878	40420146955	9BDZEQ3XQNBVEKEEU
carro	Chevrolet	Onix	2	11.88	2017	PEH-6759	98321476574	9BGHD1Y6J99ZTWB7N
carro	Ford	Ka	4	14.49	2016	PIW-0483	11501821498	9BF35CNCD4WYVZSV8
ute	Mercedes-Benz	Sprinter	1800	7.38	2017	PCC-7463	32960626432	9BMLXAH4LOPYGQMLI
carro	Chevrolet	Onix	4	10.34	2017	PPR-4301	60332109026	9BGYFRZPTJ2UT2V0Z
van	Mercedes-Benz	Sprinter	11	13.96	2017	PBW-1645	66620020890	9BMVEPZ8SEE0TS83M
carro	Ford	Ka+	4	11.84	2015	PTZ-9187	41944884780	9BFSYC2Z3B01DNUGW
ute	Mercedes-Benz	Sprinter	1800	13.57	2017	ONH-1365	83606899111	9BMSAAJ3GPYSJXL90
carro	Honda	Civic	2	11.12	2017	PRR-3926	31362551209	93HXQ6L5K0FVCCIKR
carro	Chevrolet	Prisma	4	13.07	2017	PLW-2168	83177636650	9BG0M8YPH6C2PP6SJ
carro	Volkswagen	Gol	4	10.24	2016	PCC-8588	32348689952	9BWVXQ4S3IXJXK8SK
carro	Chevrolet	Onix	4	9.36	2014	PBL-5582	14483233866	9BGNARK39NQLCYZHU
carro	Fiat	Uno	4	10.49	2017	PXE-7332	70876858615	9BDHTWCURJKJ72QA3
van	Fiat	Ducato	11	11.19	2015	PQZ-0380	93558511804	9BDPYPZM5HFV8UUPW
van	Fiat	Ducato	11	9.02	2017	PSL-0167	31625574731	9BDZVFP1TP1ZGMJ3B
carro	Honda	Civic	4	9.34	2017	OML-7381	44182927463	93H7EJ9JJHGNOI4JA
van	Fiat	Ducato	10	7.82	2015	PMZ-0221	99252219964	9BDKVYVPA1FMGAXW2
carro	Volkswagen	Gol	4	13.28	2017	PYP-8513	83390361417	9BWRW55D7FYIFWB4A
carro	Chevrolet	Spin	4	10.96	2014	PCU-5388	00168990646	9BGCPJB07IE7RY7DF
carro	Honda	Civic	4	8.62	2017	PXL-6432	11684247957	93HA22P0NUTJYPX7X
van	Fiat	Ducato	14	15.95	2017	OZQ-9669	85016525495	9BDYLBUJ3UY4NUVXE
carro	Toyota	Corolla	4	11.68	2016	PLI-7040	74252537971	9BRH73YCI61ZJQQMH
carro	Toyota	Corolla	4	11.3	2017	ODA-1661	76804466113	9BR6UAFAJN5QXULPL
ute	Mercedes-Benz	Sprinter	1800	12.99	2017	PGT-2327	85957169416	9BMLQM7D8FK7594P7
carro	Toyota	Corolla	4	14.02	2017	PIB-2579	75563876056	9BRTEJDOZV1O8Y73B
carro	Chevrolet	Onix	2	10.44	2016	PAF-9658	02136124954	9BGYUQQ9LVPA438OG
van	Mercedes-Benz	Sprinter	16	10.62	2016	PSW-6591	49312548432	9BMWCA2FRBP63IR2B
ute	Mercedes-Benz	Sprinter	1800	13.58	2017	PWP-1733	78792762952	9BMNNOA9W0ABZTQSQ
van	Fiat	Ducato	12	9.24	2014	PPD-4117	62307958320	9BDUSZ2FBIOXAXLEZ
van	Fiat	Ducato	17	9.78	2017	OXQ-4155	87943052424	9BDB66857RY8QM7I1
carro	Toyota	Corolla	4	6.8	2017	PPL-8586	16692096712	9BRLKSAZ5QWHFW1Y2
carro	Volkswagen	Gol	4	13.97	2017	PIL-5049	67858057568	9BW8X2P1OHHLGHRDU
ute	Mercedes-Benz	Sprinter	1800	13.54	2016	ONP-5814	18184353401	9BM2GZDFCFTIKJ9KQ
carro	Chevrolet	Spin	4	14.06	2015	PZE-9181	69137666991	9BGJKC9GAVVPLEKZK
carro	Honda	Civic	4	10.4	2017	PZD-5896	81190972324	93H90MJ8XA362MXFE
carro	Volkswagen	Gol	4	15.56	2015	PGS-8336	94680689071	9BWO4U6AZ3FU7CKKA
carro	Honda	Civic	4	9.07	2017	PXC-1901	04857115749	93H4F7HZHJTIVNQXH
carro	Chevrolet	Spin	4	8.5	2015	OSZ-1782	36574046829	9BGA9FVDV2UV13BXW
van	Fiat	Ducato	16	16.23	2017	PBP-1494	44723160209	9BDWVN0MDINSLO77P
carro	Chevrolet	Onix	4	12.8	2017	PAW-7674	10502547785	9BGYZWEUATNFH22QJ
carro	Volkswagen	Gol	2	11.38	2015	PDW-6081	96149581094	9BW4Y0J8NRD55FA4C
carro	Honda	Civic	2	6.98	2017	PDC-3392	36116908475	93HALJKQ27BSCT0B9
carro	Ford	Ka+	2	12.09	2015	OYP-6908	53071070743	9BFW4OEVMNUS7XFYY
carro	Volkswagen	Gol	4	11.15	2016	POH-8768	18216605163	9BWQLZ4TAVZJQLOCK
ute	Fiat	Ducato	1800	9.0	2016	PYL-0974	01325099209	9BD25NBR1EBWSMHBA
carro	Chevrolet	Prisma	2	7.28	2016	PPN-9622	58090152420	9BGYTUOU0H42884TG
carro	Renault	Logan	4	9.34	2015	PPZ-4799	96371220086	93YXADNDEMAXXY0KW
carro	Volkswagen	Gol	2	8.26	2017	OJM-2357	33365131808	9BWC47IUW1I6BWPDW
van	Fiat	Ducato	15	13.57	2017	OCD-3378	45435183863	9BDXISO1JFDH4QGR1
carro	Chevrolet	Spin	4	8.73	2015	OBU-2651	89661973280	9BGK8CUKWNM7A6FZS
carro	Chevrolet	Onix	4	6.9	2015	OGT-4641	65781886213	9BG2I9LQFUVBPU4UW
carro	Fiat	Uno	4	14.29	2017	PPV-9553	12233391455	9BDN34N9TXITM1A6Y
van	Mercedes-Benz	Sprinter	20	9.95	2014	PJR-0981	15083188932	9BMNEIMO44P5KT0HK
carro	Volkswagen	Gol	2	9.99	2017	PMA-2751	00327577903	9BWBA74WB9H099JMJ
carro	Chevrolet	Onix	4	14.27	2017	PFR-2866	77431122112	9BGP3Y8ULWC7JGTHW
carro	Renault	Logan	4	12.22	2015	POK-7181	16101849380	93Y9JH5GV2NSTG2QE
carro	Toyota	Corolla	4	12.28	2017	PDL-9898	47956557512	9BR0T5LLSMTFK90IM
carro	Toyota	Corolla	4	13.44	2017	PIQ-6521	15152163888	9BR6SA4YW4LISJPC5
ute	Fiat	Ducato	1800	11.04	2017	PRQ-7064	66083104105	9BD8UDCKRXH0Z57YF
ute	Fiat	Ducato	1800	12.12	2017	PLX-3249	26292267187	9BDSXVGXGTL9RMZTW
carro	Volkswagen	Gol	4	9.09	2017	PIQ-5750	44351995531	9BW9NIPKQDV9L3VN9
van	Fiat	Ducato	9	15.0	2016	PHR-0396	62739529189	9BDZWLONFWBU8UC0Q
carro	Volkswagen	Gol	4	15.57	2017	PFW-7317	53212292517	9BWJOSCC1UEYY75VO
carro	Toyota	Corolla	4	16.8	2015	PEG-0507	01404703145	9BREZ8HVARL9G9YEK
carro	Volkswagen	Gol	4	11.4	2017	PTF-5272	33932467333	9BW6LCWVA6BW7S4J7
carro	Chevrolet	Onix	4	13.9	2015	PMD-2656	36519872173	9BGUOKBJGLBA57N76
carro	Ford	Ka+	2	6.09	2015	PFB-5773	28306144989	9BF0NEEYMZ1TL6W5A
carro	Chevrolet	Spin	4	8.82	2017	OQW-0136	92908287498	9BGKVADTUNGFUN1SC
carro	Volkswagen	Gol	4	11.84	2015	PNY-5055	05807061437	9BWK1JSYX5RQXI1B7
carro	Renault	Logan	4	9.29	2015	PVT-3024	61849009336	93YSBDWYA0UTNKO4O
van	Mercedes-Benz	Sprinter	11	9.87	2017	PKB-7403	75059091543	9BMBOF5JU96OG4MGM
carro	Renault	Sandero	2	8.47	2017	OEC-6833	38713804196	93YZTG3CLPEQU97Z3
carro	Ford	Ka+	4	11.26	2017	OLU-7399	65119332533	9BFZSH5TD6QN6C6TO
carro	Fiat	Uno	4	11.2	2017	PHQ-7237	48907228950	9BD6J0FPJJ59QCHWV
carro	Toyota	Corolla	2	14.78	2017	PVW-2432	63490258558	9BR6EVC71MOPEN3YA
carro	Renault	Logan	4	7.38	2014	PGK-2846	04178318235	93YY4CUD0GY5NC6GS
carro	Chevrolet	Prisma	4	8.49	2017	PWP-7800	75215406310	9BG0V80U8ZNYA4DU5
carro	Fiat	Uno	4	9.11	2017	OHM-7656	34026714734	9BDN4A9AYMLSGGGAZ
van	Mercedes-Benz	Sprinter	14	12.04	2014	PLP-1990	25220537262	9BMDYWW1TPZB0OFJU
van	Fiat	Ducato	19	5.94	2014	PXQ-1373	46425548348	9BDQ6AYDL9A9QDC8Z
ute	Mercedes-Benz	Sprinter	1800	8.06	2016	PYP-9152	68462029201	9BMK7NXR5X3TNWZES
carro	Honda	Civic	2	16.12	2014	PAE-4132	29519779300	93H150259ZJ4QH0UB
van	Mercedes-Benz	Sprinter	13	10.84	2017	PXR-8833	86418804601	9BMZ2BX9HZOW7DZ4L
carro	Toyota	Corolla	4	10.9	2017	PVC-8171	90087549249	9BRQW3FCE5P9SIUHC
carro	Volkswagen	Gol	4	8.77	2017	PKY-2710	30035327327	9BWTETUWJ7631MU7O
van	Fiat	Ducato	15	8.28	2016	PJD-1742	48322930274	9BDRMB4DXRXZAAR38
van	Mercedes-Benz	Sprinter	13	15.68	2014	OQP-6051	77106274204	9BMKCSQQC3082VVZ6
van	Mercedes-Benz	Sprinter	16	10.02	2017	PBY-0312	36404929993	9BMZZTYM203YDK8LF
van	Mercedes-Benz	Sprinter	9	8.69	2017	PCL-9174	06542090168	9BMIKVBW5E3J0S4YZ
carro	Fiat	Uno	2	10.12	2017	PAY-6811	47533913610	9BDREFVRP1TWSQNFU
carro	Renault	Logan	4	12.92	2014	PZG-6882	97090271978	93YBL8NJU59KA8JG7
carro	Volkswagen	Gol	4	13.47	2017	PIM-5897	32989224809	9BWMACIBO7NM22ESY
ute	Mercedes-Benz	Sprinter	1800	5.61	2016	PGF-3786	30494399862	9BMRAP6G2OA4K82FX
ute	Fiat	Ducato	1800	9.23	2016	PVI-8911	33428502340	9BDRTMP7SBD4GRCSN
carro	Toyota	Corolla	2	13.77	2017	PGI-5208	85646564520	9BR906L59XBPTJ8OW
carro	Ford	Ka+	4	9.29	2017	PYS-6935	42457031165	9BF9G0AR10Q9OVE2W
ute	Mercedes-Benz	Sprinter	1800	12.74	2016	OEF-9931	37518683381	9BM4ZXAKWQW6LJ0QP
carro	Chevrolet	Spin	4	8.39	2015	OWA-1181	63608250415	9BGU16RGH939SZK1X
carro	Ford	Ka	2	11.22	2014	PLN-5384	66894183786	9BFUHQ6RE6STIG2RU
ute	Mercedes-Benz	Sprinter	1800	11.01	2016	PKA-6051	83939215090	9BM8JPIVYFXKZNT68
carro	Honda	Civic	4	8.06	2014	PYT-0225	34862435529	93H101YS6SLQ5VCDS
van	Fiat	Ducato	13	10.59	2017	PVR-6140	63670363260	9BDVLMMQ03PCFPUES
carro	Chevrolet	Onix	4	11.99	2016	PUE-3239	09895993826	9BGCSHNLH1O3NCW57
van	Mercedes-Benz	Sprinter	11	12.97	2017	PNU-6617	65003475992	9BMTCORBCO1HYRTQG
ute	Fiat	Ducato	1800	12.78	2015	PHD-7572	41843992997	9BDRM1WAGR3PRBGYM
carro	Volkswagen	Gol	4	15.31	2017	PXI-9339	77856775520	9BWBPSV76OOM1QJV0
carro	Ford	Ka	4	14.61	2017	OCM-1736	53509820399	9BFYXLI1OA8S9SUOD
carro	Chevrolet	Prisma	4	11.31	2014	PAQ-1295	13343010802	9BGXCNAY7J51I78VM
carro	Ford	Ka+	4	11.68	2015	OYT-9864	28112548865	9BFSW5ZTLVOOBHXPF
van	Fiat	Ducato	8	10.12	2016	PWL-1283	67437799049	9BDXFLWLNFXM507PT
carro	Chevrolet	Prisma	4	13.71	2017	PIV-3735	42965229566	9BGMUYY5VCVG7T9NT
carro	Toyota	Corolla	4	9.36	2014	PJU-4593	73474880454	9BRPW1XF56YIHAAMC
carro	Honda	Civic	4	13.1	2014	OLW-9335	49826356699	93HIXQK2EGFVVMNSI
van	Fiat	Ducato	13	12.51	2017	PNE-5581	36087001984	9BDEIFZKSDHF4S9TY
carro	Toyota	Corolla	4	3.72	2015	PXC-5065	03229306502	9BRYK3HB7Y0FQZF6I
carro	Volkswagen	Gol	4	10.23	2017	OVN-9241	47723026545	9BW6PBLJAY20M6H3J
van	Mercedes-Benz	Sprinter	6	12.19	2017	PIH-5120	83108694073	9BMJFD13Y4JXD765B
carro	Volkswagen	Gol	2	11.41	2014	OXR-0768	50880745749	9BWT4JRQ3TH1H857Q
carro	Fiat	Uno	4	13.6	2017	PQK-7898	29446184226	9BDNHQGTOAO89LOFU
van	Fiat	Ducato	9	14.36	2014	PMU-0925	96010076708	9BDV9YJKN4PEBR8B5
carro	Honda	Civic	4	8.79	2017	PLD-9307	35658492767	93HR68IF4L9GDOPKD
carro	Honda	Civic	2	12.82	2014	PGU-6113	31893883397	93HZFA6MLUR4IN0AK
van	Mercedes-Benz	Sprinter	12	10.85	2015	PMI-1744	90718062431	9BMZ26RRYQCW1U346
carro	Ford	Ka	4	14.59	2015	PVY-6175	79259704661	9BFQ1ZNIP4VPGUNAY
van	Fiat	Ducato	16	13.98	2017	PXS-5988	41924922749	9BDF46MRW2NNXIDG1
carro	Renault	Sandero	2	8.91	2015	OJZ-5644	74975908848	93YRGXJQ7A3N8G4GP
carro	Toyota	Corolla	4	8.21	2017	PXJ-3296	60940519187	9BRLOISDNYIRKQXE7
carro	Toyota	Corolla	4	8.62	2017	PPW-7793	48096652693	9BRRMQZKR26MOGHAA
carro	Toyota	Corolla	4	9.62	2017	OGO-8361	23746344597	9BRUDKH2Q81UA753A
van	Fiat	Ducato	14	9.42	2016	OOX-6074	52520354532	9BD4GGSX0OLF5GG94
carro	Chevrolet	Onix	4	14.64	2017	PMC-3207	30264553264	9BG5VWQ1FM80OVUA5
van	Mercedes-Benz	Sprinter	14	10.47	2017	OUQ-6861	10301616147	9BMAQ2L6L96QIG97F
carro	Volkswagen	Gol	4	12.75	2016	PJV-7852	81681431314	9BWT9DLRTVLUATKGY
carro	Renault	Sandero	4	13.62	2015	PMS-1860	00557944840	93Y07ICCGVHZ7MURU
van	Mercedes-Benz	Sprinter	11	14.57	2017	PWP-1465	92907147814	9BMS9JCBMIECWG4EW
ute	Fiat	Ducato	1800	6.94	2017	OIQ-5512	47377768598	9BDSVUFE6I3U5TA3W
carro	Fiat	Uno	4	6.92	2015	PBU-9910	61267576667	9BDVTH62ZMSXUXLFS
van	Mercedes-Benz	Sprinter	15	9.43	2017	PZW-6677	24088889283	9BMQC9ONNSLL7K0SX
carro	Fiat	Uno	4	10.6	2017	PTH-9115	10245789700	9BDBV0FM5TEFI5EZ3
carro	Ford	Ka	2	8.35	2016	PNQ-4047	49372692756	9BFUI7GWVK4XXBMJ9
van	Mercedes-Benz	Sprinter	15	13.42	2017	PPR-8275	74462871462	9BMCAOQ0PX6QHTILB
van	Mercedes-Benz	Sprinter	12	13.23	2017	PML-8159	16967360534	9BMP4LF5QOD3U74YL
carro	Fiat	Uno	4	12.24	2015	PTE-1618	93102457909	9BD3L4SQJPA692HOJ
van	Mercedes-Benz	Sprinter	11	9.11	2017	PDF-8489	05471469925	9BMOVUYV9EAVLZD1P
ute	Mercedes-Benz	Sprinter	1800	11.14	2017	PGD-4082	76813334475	9BMRSYWAZZK87SPG5
carro	Fiat	Uno	2	11.4	2015	PQB-6885	93895721061	9BDOB5OBDHH0JCUNX
van	Fiat	Ducato	11	8.64	2014	OII-7839	42375859967	9BDN2NUEQ3NVABD74
van	Fiat	Ducato	10	14.96	2016	PDK-5857	04133851121	9BDPCKMDVIEPRY3F9
van	Mercedes-Benz	Sprinter	12	6.16	2015	PQD-8531	06732703130	9BMDH0C3VVJZEILS5
van	Fiat	Ducato	16	14.53	2014	PDL-6671	68694353139	9BD6IXJUCOBYKLZGT
carro	Volkswagen	Gol	4	10.18	2017	PGG-0375	41740749548	9BWLSO91MJ01CHWLL
van	Mercedes-Benz	Sprinter	15	8.66	2017	PNV-6471	98399818415	9BMNTSDTGEJ8M281E
carro	Renault	Logan	2	9.55	2017	PWM-3632	53750708996	93YYEUWF2EHCBIOFC
van	Mercedes-Benz	Sprinter	11	10.41	2015	PCZ-1536	20510151525	9BMOJQRS2EM2428AL
carro	Ford	Ka	4	11.01	2015	PQI-4166	54487252091	9BF3FCW7Z6I3S73QK
carro	Chevrolet	Spin	4	8.74	2015	PCX-4341	64488379240	9BGM76W7MF7NLKH3O
carro	Chevrolet	Spin	4	9.66	2016	PVZ-3706	94334480435	9BGJFPHWPG70275D0
carro	Chevrolet	Prisma	4	10.0	2016	PFB-3259	33509005254	9BG2ECJKWNEQ809WI
van	Fiat	Ducato	12	10.77	2017	POY-7113	48448321663	9BDJEHX5NJB5ZP5ZX
van	Mercedes-Benz	Sprinter	15	8.46	2016	PTL-4191	07632765142	9BMIP4EUAKDCCV4Y0
carro	Fiat	Uno	4	10.46	2016	PAW-2767	97685931179	9BDKGO397L1DGKI57
carro	Honda	Civic	4	8.14	2017	PEP-3122	06788504370	93HLGCN3RNHSF8Z3X
carro	Ford	Ka+	4	10.77	2014	OJT-3184	15748799766	9BFCJTOBFE8NFL132
van	Mercedes-Benz	Sprinter	14	8.65	2015	PTB-5846	67127953114	9BMZ6FV2XIRHZXG59
carro	Chevrolet	Onix	4	13.32	2017	OGI-0964	27364296220	9BGLZLGG2SJKMO8P7
carro	Renault	Sandero	4	9.72	2015	PBC-6772	51806449354	93YOAO34RXEYDZY7J
carro	Chevrolet	Onix	4	14.9	2017	PBW-1985	81814988949	9BGXNV1M5NGQBAXEY
carro	Ford	Ka	4	11.9	2017	PQW-7623	53374997769	9BFPE3VQIHZKLXJVJ
carro	Ford	Ka	4	9.86	2016	PQS-4294	08059009240	9BFCX3YPRHNKBO1W0
van	Fiat	Ducato	10	11.22	2015	OHF-2649	71854928711	9BDJOF42BHZY1V5U0
carro	Renault	Logan	4	9.21	2014	PRK-4203	52213144783	93YE2AYI7AGZCSF4M
carro	Ford	Ka	4	9.57	2015	PZL-7333	58401972100	9BFUPS62Y8P292CHB
carro	Toyota	Corolla	4	14.29	2017	PPG-2411	23395550189	9BR4L1ELDIH5RX661
carro	Chevrolet	Prisma	4	11.63	2014	OZD-9091	65888422972	9BGLGDYDFNN1B5NT3
van	Fiat	Ducato	8	12.67	2017	PRM-5527	26290701647	9BDNONYLVAKL444I1
carro	Renault	Logan	2	10.48	2017	OMU-2582	11577083781	93YXN63B62JEMQCP5
ute	Mercedes-Benz	Sprinter	1800	9.33	2015	OHL-8027	23508432542	9BM1J4G8H9AWD0LE6
van	Mercedes-Benz	Sprinter	12	9.83	2016	OUN-0762	13307706056	9BMOEAR2OXCD8L6B1
carro	Renault	Sandero	4	12.97	2017	PBW-6049	13989605466	93YFVC8TG0JEBYJNG
van	Mercedes-Benz	Sprinter	19	9.64	2014	OKP-8115	06772759916	9BM0O4URAKZ9RTXCB
van	Mercedes-Benz	Sprinter	13	10.23	2017	PZS-8285	08718015962	9BMW78MSTNMPSA8DF
van	Mercedes-Benz	Sprinter	12	12.18	2015	PCD-3818	13090294562	9BMP0QV6SJCNKK45B
carro	Fiat	Uno	2	9.17	2017	PHJ-1006	60228364394	9BDPCLJV9EEF40VW7
van	Mercedes-Benz	Sprinter	9	10.73	2017	OYM-8588	31638443844	9BMMU76NO53RP1PRA
carro	Chevrolet	Onix	4	9.01	2015	PLT-3021	75500707570	9BGJ6ATVPDTTPGZUL
ute	Mercedes-Benz	Sprinter	1800	10.69	2017	PXR-7533	75006340051	9BMKIJ3S3ZYA6NQMW
carro	Chevrolet	Onix	4	11.78	2017	PIQ-7034	81103422753	9BG6A71JAB4G033HB
van	Fiat	Ducato	9	12.27	2015	PWQ-4897	95925077822	9BDDKOLW11WD5WXJS
carro	Volkswagen	Gol	4	12.16	2014	PHX-7809	78496268015	9BW1PE9GRERENWVLD
carro	Ford	Ka+	2	11.88	2017	OFF-1726	36788521623	9BF6J18YNZ1H3FYU1
van	Mercedes-Benz	Sprinter	11	12.91	2015	OVK-1668	61269485909	9BMBQESQT6J4KHBMK
van	Fiat	Ducato	17	9.17	2015	PLJ-7012	87619653201	9BD5CML30WSWPBEPU
carro	Renault	Logan	4	8.0	2014	PXT-6180	52888311410	93YTMPOFWDFGIJEBH
carro	Toyota	Corolla	4	10.14	2017	PFA-6446	90142437141	9BRMNF42M8VMG11WD
ute	Fiat	Ducato	1800	14.24	2017	PAI-0482	20735034899	9BD3E046OBPMO6BHC
carro	Renault	Logan	4	13.42	2015	PNC-1654	77305261573	93YAB8UTPEE1NMKC2
van	Fiat	Ducato	14	12.04	2016	PBH-4946	74205427451	9BDYHQ5M1JO6CFLVS
carro	Ford	Ka+	4	10.74	2017	PYP-3504	60883927864	9BF3O3PW8GEMDMXE9
van	Fiat	Ducato	15	7.88	2017	PIH-9915	20477180562	9BDT8CAB1GEQI4NJU
ute	Mercedes-Benz	Sprinter	1800	12.26	2015	PIX-9089	90418627202	9BMYEBAZ9YCC7DGNO
van	Mercedes-Benz	Sprinter	20	8.82	2014	OUY-8851	67373736993	9BMV26UBMSJ85KS86
ute	Mercedes-Benz	Sprinter	1800	6.77	2017	OCN-3398	43518317723	9BM66VW023Z5QRDZ3
carro	Ford	Ka+	2	11.82	2017	OYN-2339	07560150637	9BFI28I7YQLZSVOKU
carro	Ford	Ka	4	11.27	2015	PLR-6039	42974416753	9BFTEACF48EN60MRA
carro	Volkswagen	Gol	4	17.33	2016	PXV-9256	69579125397	9BWFXLMWFZKED2UUV
ute	Mercedes-Benz	Sprinter	1800	7.89	2016	OBQ-1164	04714349075	9BMLAODNE5R745JXE
carro	Ford	Ka+	4	14.1	2015	PQC-6509	09313310931	9BFWIONOT427DEKLS
carro	Chevrolet	Prisma	2	12.03	2014	OIV-4226	38091877487	9BGMC1JKFS8GH3W40
carro	Toyota	Corolla	2	9.55	2017	OUY-9339	11735284948	9BRZHWRDERNVHDHKX
van	Mercedes-Benz	Sprinter	17	10.51	2016	PIY-9729	72471907130	9BMVFM4P5AOEKTSKM
carro	Volkswagen	Gol	4	8.55	2016	PSD-9113	18159819254	9BW3LBNK7UYXOCFL3
carro	Fiat	Uno	2	12.61	2016	OPE-6730	97783850489	9BDUGSM6MX6X9K9O0
van	Fiat	Ducato	12	3.64	2017	PIF-9300	04035864966	9BDZ9872PCLSUD7DF
carro	Chevrolet	Spin	4	7.1	2017	PGR-8184	74405163835	9BG1IOAWPKQE9Z7GE
van	Fiat	Ducato	14	15.29	2015	PHH-6941	67495521343	9BDXPE63V2S9GIU5O
van	Mercedes-Benz	Sprinter	11	13.14	2017	OTL-9064	94247536291	9BMD8FI89QRBH1U1B
van	Fiat	Ducato	11	10.02	2016	PLX-9099	79232703796	9BDHDZLSW4MMY694M
ute	Fiat	Ducato	1800	12.29	2015	PHY-0826	86158412112	9BDOQXQNN4H999WEK
carro	Renault	Logan	2	13.03	2015	PYJ-6768	34820737151	93YMJUCE1SCME121Z
carro	Fiat	Uno	4	11.02	2016	PLB-3458	27403810497	9BDOAO1HVIDITF917
carro	Fiat	Uno	4	11.27	2017	PJA-0105	73537539500	9BDTXVR88WO0LTEL3
van	Fiat	Ducato	11	11.1	2017	PFY-0139	39025568466	9BDSQNDI8EQNDCXYN
carro	Fiat	Uno	2	8.87	2015	PNC-2757	95559331451	9BDV1KY44J3AFIDA8
carro	Fiat	Uno	2	9.72	2017	PZZ-8659	71445513969	9BDOC13273GB88UXB
carro	Toyota	Corolla	4	12.65	2017	PNB-0629	64069972802	9BRHLSUI0Y2JMKO6K
carro	Toyota	Corolla	4	11.32	2017	PLV-5301	83453327319	9BR8HMMODCF8OXUJ1
carro	Renault	Sandero	4	11.34	2017	PQK-5407	02261390457	93YB1GPAHBWOD2YL8
carro	Honda	Civic	4	11.31	2015	PUD-6497	10893132734	93HQMB8QC2UU7M3ZZ
carro	Renault	Logan	4	12.92	2017	PEO-7226	19910178458	93YQ1ATE3PSSAYIJW
carro	Fiat	Uno	4	9.93	2016	PPF-9947	10564508159	9BDTVQYRYXTS8RS2R
carro	Renault	Logan	4	7.07	2017	PSZ-2195	65713597564	93YD00EWA7T44RI2V
carro	Volkswagen	Gol	4	10.04	2016	PKB-7692	03449337169	9BWNXXQWSPK9HA72T
carro	Ford	Ka	4	12.94	2017	PQM-8823	36384807128	9BFEWK9GAGUHN0CC5
ute	Fiat	Ducato	1800	14.27	2015	PDS-3620	62739332049	9BDLUDCTHENQDUEE6
carro	Chevrolet	Prisma	4	8.46	2017	OCK-1759	03506247796	9BGPHLPCBBT68JP6V
van	Fiat	Ducato	9	8.47	2017	PJT-0246	83855028518	9BDC3ACKL8BW95373
carro	Ford	Ka+	4	10.67	2017	PRC-8967	92503920083	9BF8DKCT71LOIGMHL
carro	Toyota	Corolla	4	8.36	2014	PAA-2247	34967303936	9BROGCUJK60XDEP4Q
carro	Fiat	Uno	4	10.64	2015	PIN-7187	25594989055	9BDR5QHCTRK1IATVW
carro	Chevrolet	Onix	4	11.35	2017	PYS-5938	30528984509	9BG1J62MSCU1B6ETV
van	Mercedes-Benz	Sprinter	7	9.93	2017	PFP-2683	50021026573	9BMNEHRONUP7BBRR9
carro	Chevrolet	Onix	4	11.58	2016	PVE-9914	06931008328	9BGFMW5746K8NUUGW
ute	Fiat	Ducato	1800	14.41	2015	ORI-0840	55880683686	9BDWE4KQ3BSI0UHV5
carro	Chevrolet	Spin	4	9.07	2014	POK-1231	76318542495	9BGJQ3V9CTB3JL7AS
carro	Chevrolet	Prisma	4	8.35	2017	PLB-3359	95531408422	9BG4EH1S7P5DSF586
carro	Ford	Ka	4	7.16	2015	PQR-7702	20390597700	9BFR4FC93UCDQHH2E
carro	Toyota	Corolla	4	13.08	2017	PWY-0698	38505162043	9BREK837IINWRJE1V
van	Mercedes-Benz	Sprinter	7	11.45	2015	PLS-4463	65243601346	9BMC3ZGDZAWGRFQK7
van	Mercedes-Benz	Sprinter	9	8.81	2017	PPU-4126	88344681827	9BMVHWJKTST4WNJ6H
carro	Toyota	Corolla	4	13.61	2017	PJA-1693	99772761886	9BRXD5IO54ALF6WRD
carro	Renault	Logan	4	11.78	2016	PUJ-9342	60216696123	93YOVF2FILE25BYXZ
carro	Fiat	Uno	4	10.74	2017	PLQ-0443	08834085685	9BDB8L7X89ZQHMO9U
carro	Chevrolet	Prisma	4	8.75	2015	PSP-2660	80431249363	9BGCZVUVSR1CPYBWS
carro	Chevrolet	Spin	4	16.33	2017	OWD-4886	96706410185	9BGU8JMX6TFWNFZQQ
carro	Chevrolet	Spin	4	7.34	2017	OIW-5419	20040619140	9BGFZ3WMJ4FBZGW4V
